state,post_code,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
NSW,2162,RESIDENTIAL,752,2853.9,751,2833.2,4,20.7,36.0,0,0.0
NSW,2163,BUSINESS,32,782.2,32,782.2,0,0.0,0.0,0,0.0
NSW,2163,RESIDENTIAL,262,1204.3,262,1201.8,1,2.5,7.4,0,0.0
NSW,2164,BUSINESS,182,4927.3,181,4817.3,0,0.0,0.0,1,110.0
NSW,2164,RESIDENTIAL,971,4538.09,971,4538.09,0,0.0,0.0,0,0.0
NSW,2165,BUSINESS,51,681.2,51,681.2,0,0.0,0.0,0,0.0
NSW,2165,RESIDENTIAL,1573,7240.3,1573,7240.3,0,0.0,0.0,0,0.0
NSW,2166,BUSINESS,64,663.6,64,663.6,0,0.0,0.0,0,0.0
NSW,2166,RESIDENTIAL,2033,9163.37,2033,9163.37,0,0.0,0.0,0,0.0
NSW,2167,RESIDENTIAL,594,3121.3,594,3121.3,0,0.0,0.0,0,0.0
NSW,2168,BUSINESS,22,226.6,22,226.6,0,0.0,0.0,0,0.0
NSW,2168,RESIDENTIAL,2028,9731.8,2028,9731.8,0,0.0,0.0,0,0.0
NSW,2170,BUSINESS,193,1831.1,193,1831.1,0,0.0,0.0,0,0.0
NSW,2170,RESIDENTIAL,4641,21921.77,4640,21908.77,0,0.0,0.0,1,13.0
NSW,2171,BUSINESS,21,268.89,21,268.89,0,0.0,0.0,0,0.0
NSW,2171,RESIDENTIAL,2090,10591.37,2090,10591.37,0,0.0,0.0,0,0.0
NSW,2172,RESIDENTIAL,196,964.2,196,964.2,0,0.0,0.0,0,0.0
NSW,2173,RESIDENTIAL,791,3521.925,791,3521.925,0,0.0,0.0,0,0.0
NSW,2174,BUSINESS,12,169.3,8,167.9,0,0.0,0.0,4,1.4
NSW,2174,RESIDENTIAL,480,3221.27,480,3221.27,0,0.0,0.0,0,0.0
NSW,2175,BUSINESS,21,419.6,21,419.6,0,0.0,0.0,0,0.0
NSW,2175,RESIDENTIAL,106,498.5,106,498.5,0,0.0,0.0,0,0.0
NSW,2176,BUSINESS,21,136.1,21,136.1,0,0.0,0.0,0,0.0
NSW,2176,RESIDENTIAL,2605,11903.435,2605,11903.435,0,0.0,0.0,0,0.0
NSW,2177,BUSINESS,17,217.235,17,217.235,0,0.0,0.0,0,0.0
NSW,2177,RESIDENTIAL,855,3980.49,855,3980.49,0,0.0,0.0,0,0.0
NSW,2178,BUSINESS,17,141.8,17,141.8,0,0.0,0.0,0,0.0
NSW,2178,RESIDENTIAL,196,1063.8,196,1063.8,0,0.0,0.0,0,0.0
NSW,2179,BUSINESS,12,251.0,12,251.0,0,0.0,0.0,0,0.0
NSW,2179,RESIDENTIAL,431,2959.3,431,2959.3,0,0.0,0.0,0,0.0
NSW,2190,BUSINESS,53,4634.3,53,4634.3,0,0.0,0.0,0,0.0
NSW,2190,RESIDENTIAL,895,3451.59,894,3438.29,2,13.3,16.1,0,0.0
NSW,2191,RESIDENTIAL,197,804.5,197,777.5,11,27.0,89.5,0,0.0
NSW,2192,BUSINESS,27,342.2,27,342.2,0,0.0,0.0,0,0.0
NSW,2192,RESIDENTIAL,285,982.5,285,967.5,3,15.0,26.2,0,0.0
NSW,2193,BUSINESS,11,365.7,11,365.7,0,0.0,0.0,0,0.0
NSW,2193,RESIDENTIAL,508,1843.599,506,1808.099,8,35.5,82.7,0,0.0
NSW,2194,BUSINESS,30,542.5,30,542.5,0,0.0,0.0,0,0.0
NSW,2194,RESIDENTIAL,351,1196.8,351,1178.0,3,18.8,27.5,0,0.0
NSW,2195,BUSINESS,42,686.9,41,681.9,1,5.0,14.0,0,0.0
NSW,2195,RESIDENTIAL,352,1262.9,352,1256.9,1,6.0,13.5,0,0.0
NSW,2196,BUSINESS,44,579.2,44,579.2,0,0.0,0.0,0,0.0
NSW,2196,RESIDENTIAL,1042,3931.44,1039,3882.44,10,49.0,86.9,0,0.0
NSW,2197,BUSINESS,14,1555.26,14,1555.26,0,0.0,0.0,0,0.0
NSW,2197,RESIDENTIAL,426,1669.8,426,1643.9,5,25.8,35.8,0,0.0
NSW,2198,RESIDENTIAL,378,1504.2,378,1499.2,1,5.0,7.4,0,0.0
NSW,2199,BUSINESS,32,447.1,32,447.1,0,0.0,0.0,0,0.0
NSW,2199,RESIDENTIAL,655,2662.8,654,2613.3,6,49.6,56.5,0,0.0
NSW,2200,BUSINESS,124,3109.5,124,3109.5,0,0.0,0.0,0,0.0
NSW,2200,RESIDENTIAL,1196,4780.7,1193,4734.2,7,46.4,72.8,0,0.0
NSW,2203,BUSINESS,12,113.6,12,113.6,0,0.0,0.0,0,0.0
NSW,2203,RESIDENTIAL,385,1415.9,384,1355.8,12,60.1,104.1,0,0.0
NSW,2204,BUSINESS,118,2327.2,118,2312.2,1,15.0,7.4,0,0.0
NSW,2204,RESIDENTIAL,658,2501.099,654,2390.299,19,110.8,137.7,0,0.0
NSW,2205,BUSINESS,23,417.2,23,417.2,0,0.0,0.0,0,0.0
NSW,2205,RESIDENTIAL,334,1274.8,331,1214.1,10,60.7,108.5,0,0.0
NSW,2206,BUSINESS,13,168.0,13,168.0,0,0.0,0.0,0,0.0
NSW,2206,RESIDENTIAL,743,2962.0,740,2910.0,10,52.0,100.8,0,0.0
NSW,2207,BUSINESS,30,1429.4,30,916.0,2,513.4,157.4,0,0.0
NSW,2207,RESIDENTIAL,839,3121.9,836,3060.0,12,61.9,89.8,0,0.0
NSW,2208,BUSINESS,28,1098.6,28,1098.6,0,0.0,0.0,0,0.0
NSW,2208,RESIDENTIAL,515,1976.2,515,1931.6,7,44.6,65.7,0,0.0
NSW,2209,BUSINESS,15,149.3,15,149.3,0,0.0,0.0,0,0.0
NSW,2209,RESIDENTIAL,706,2592.8,704,2562.2,7,30.6,72.5,0,0.0
NSW,2210,BUSINESS,71,1510.1,71,1510.1,0,0.0,0.0,0,0.0
NSW,2210,RESIDENTIAL,1316,5015.7,1311,4887.5,23,128.3,210.8,0,0.0
NSW,2211,BUSINESS,57,1763.2,57,1763.2,0,0.0,0.0,0,0.0
NSW,2211,RESIDENTIAL,724,2971.41,721,2922.21,11,49.2,87.7,0,0.0
NSW,2212,BUSINESS,60,1789.2,60,1789.2,0,0.0,0.0,0,0.0
NSW,2212,RESIDENTIAL,665,2803.9,663,2732.9,14,71.0,122.3,0,0.0
NSW,2213,BUSINESS,14,348.3,14,348.3,0,0.0,0.0,0,0.0
NSW,2213,RESIDENTIAL,1118,5076.7,1113,4927.1,21,149.7,208.9,0,0.0
NSW,2214,BUSINESS,45,1207.4,45,1197.4,1,10.0,28.0,0,0.0
NSW,2214,RESIDENTIAL,281,1194.43,280,1172.43,4,22.0,35.2,0,0.0
NSW,2216,BUSINESS,36,470.6,36,461.4,2,9.2,5.0,0,0.0
NSW,2216,RESIDENTIAL,470,1863.0,470,1842.7,4,20.3,20.1,0,0.0
NSW,2217,BUSINESS,39,739.4,39,718.4,1,21.0,7.4,0,0.0
NSW,2217,RESIDENTIAL,574,2451.66,571,2420.46,6,31.2,70.5,0,0.0
NSW,2218,BUSINESS,18,283.9,18,283.9,0,0.0,0.0,0,0.0
NSW,2218,RESIDENTIAL,341,1293.24,341,1263.14,5,30.1,43.0,0,0.0
NSW,2219,BUSINESS,14,292.1,14,292.1,0,0.0,0.0,0,0.0
NSW,2219,RESIDENTIAL,401,1931.9,401,1837.0,10,95.0,100.6,0,0.0
NSW,2220,BUSINESS,23,382.0,23,382.0,0,0.0,0.0,0,0.0
NSW,2220,RESIDENTIAL,805,3262.6,804,3225.4,6,37.2,56.9,0,0.0
NSW,2221,BUSINESS,21,325.5,21,325.5,0,0.0,0.0,0,0.0
NSW,2221,RESIDENTIAL,585,3082.8,579,2990.4,18,92.4,183.7,0,0.0
NSW,2222,BUSINESS,11,113.8,11,108.8,1,5.0,7.4,0,0.0
NSW,2222,RESIDENTIAL,324,1227.4,323,1193.0,6,34.3,49.9,0,0.0
NSW,2223,BUSINESS,34,1256.6,34,1256.6,0,0.0,0.0,0,0.0
NSW,2223,RESIDENTIAL,825,3622.38,821,3479.48,22,142.8,209.3,0,0.0
NSW,2224,BUSINESS,14,201.0,14,193.4,1,7.7,5.0,0,0.0
NSW,2224,RESIDENTIAL,576,3064.6,573,2976.6,12,88.0,102.4,0,0.0
NSW,2225,RESIDENTIAL,268,1497.4,268,1411.8,9,85.6,68.3,0,0.0
NSW,2226,BUSINESS,12,96.9,12,96.9,0,0.0,0.0,0,0.0
NSW,2226,RESIDENTIAL,707,3169.9,703,3032.0,21,137.8,200.5,0,0.0
NSW,2227,BUSINESS,13,204.5,13,204.5,0,0.0,0.0,0,0.0
NSW,2227,RESIDENTIAL,550,2593.6,548,2529.4,11,64.1,122.1,0,0.0
NSW,2228,BUSINESS,21,302.1,21,302.1,0,0.0,0.0,0,0.0
NSW,2228,RESIDENTIAL,636,2960.1,633,2892.8,12,67.4,113.7,0,0.0
NSW,2229,BUSINESS,96,2679.0,96,2674.0,1,5.0,14.0,0,0.0
NSW,2229,RESIDENTIAL,1037,5282.28,1030,5126.88,23,155.5,227.9,0,0.0
NSW,2230,BUSINESS,25,514.3,25,514.3,0,0.0,0.0,0,0.0
NSW,2230,RESIDENTIAL,1075,5905.6,1062,5649.9,41,255.6,375.8,0,0.0
NSW,2231,BUSINESS,14,212.2,14,212.2,0,0.0,0.0,0,0.0
NSW,2231,RESIDENTIAL,169,919.8,169,878.6,5,41.1,41.0,0,0.0
NSW,2232,BUSINESS,57,1137.6,57,1137.6,0,0.0,0.0,0,0.0
NSW,2232,RESIDENTIAL,1380,6151.1,1374,5915.5,35,235.6,303.8,0,0.0
NSW,2233,BUSINESS,32,494.1,32,494.1,0,0.0,0.0,0,0.0
NSW,2233,RESIDENTIAL,1748,7689.01,1738,7504.11,35,184.9,311.7,0,0.0
NSW,2234,BUSINESS,35,1295.1,35,1295.1,0,0.0,0.0,0,0.0
NSW,2234,RESIDENTIAL,2061,10390.6,2057,10142.9,38,238.8,359.6,0,0.0
NSW,2250,BUSINESS,330,9582.5,329,9562.5,3,20.0,27.8,0,0.0
NSW,2250,RESIDENTIAL,4696,20927.88,4678,20370.98,93,557.0,836.0,0,0.0
NSW,2251,BUSINESS,52,950.9,52,940.9,1,10.0,7.4,0,0.0
NSW,2251,RESIDENTIAL,2610,11256.14,2599,11042.24,35,213.9,333.1,0,0.0
NSW,2256,BUSINESS,27,694.2,26,689.2,1,5.0,14.0,0,0.0
NSW,2256,RESIDENTIAL,1155,4769.8,1149,4638.6,23,131.3,220.6,0,0.0
NSW,2257,BUSINESS,25,516.6,25,516.6,0,0.0,0.0,0,0.0
NSW,2257,RESIDENTIAL,2026,8939.2,2015,8704.7,38,234.5,357.4,0,0.0
NSW,2258,BUSINESS,17,604.8,17,604.8,0,0.0,0.0,0,0.0
NSW,2258,RESIDENTIAL,421,2339.89,420,2269.39,11,70.3,115.6,0,0.0
NSW,2259,BUSINESS,180,3528.375,180,3513.375,1,14.9,6.7,0,0.0
NSW,2259,RESIDENTIAL,6350,28545.91,6335,27957.31,109,588.5,900.1,0,0.0
NSW,2260,BUSINESS,38,581.6,38,581.6,0,0.0,0.0,0,0.0
NSW,2260,RESIDENTIAL,1725,8522.9,1717,8349.2,32,173.7,228.2,0,0.0
NSW,2261,BUSINESS,81,3417.6,80,2867.6,4,550.0,1153.3,0,0.0
NSW,2261,RESIDENTIAL,3543,15833.99,3534,15584.09,48,249.9,370.5,0,0.0
NSW,2262,BUSINESS,20,643.7,20,643.7,0,0.0,0.0,0,0.0
NSW,2262,RESIDENTIAL,1879,8099.9,1873,7981.5,27,118.4,212.9,0,0.0
NSW,2263,BUSINESS,71,4343.4,71,4338.4,1,5.0,4.8,0,0.0
NSW,2263,RESIDENTIAL,2028,8070.18,2026,7980.58,20,89.7,160.4,0,0.0
NSW,2264,BUSINESS,55,994.5,55,994.5,0,0.0,0.0,0,0.0
NSW,2264,RESIDENTIAL,1764,7953.6,1762,7689.2,47,264.5,359.9,0,0.0
NSW,2265,BUSINESS,15,500.8,15,500.8,0,0.0,0.0,0,0.0
NSW,2265,RESIDENTIAL,851,4048.6,851,3988.7,11,60.0,86.3,0,0.0
NSW,2267,RESIDENTIAL,287,1263.8,285,1177.9,18,85.9,115.1,0,0.0
NSW,2278,RESIDENTIAL,311,1595.0,310,1552.4,9,42.5,58.0,0,0.0
NSW,2280,BUSINESS,39,513.9,39,513.9,0,0.0,0.0,0,0.0
NSW,2280,RESIDENTIAL,2363,11073.4,2355,10679.6,81,394.0,592.2,0,0.0
NSW,2281,BUSINESS,32,628.5,32,628.2,1,0.3,1.2,0,0.0
NSW,2281,RESIDENTIAL,1411,7193.3,1408,6901.2,58,292.4,420.2,0,0.0
NSW,2282,BUSINESS,37,747.0,37,747.0,0,0.0,0.0,0,0.0
NSW,2282,RESIDENTIAL,1429,6762.1,1429,6537.0,49,225.1,346.6,0,0.0
NSW,2283,BUSINESS,50,1077.0,50,1077.0,0,0.0,0.0,0,0.0
NSW,2283,RESIDENTIAL,2426,11382.1,2417,10898.9,91,483.0,823.3,0,0.0
NSW,2284,BUSINESS,50,985.6,50,970.6,1,15.0,10.0,0,0.0
NSW,2284,RESIDENTIAL,1128,5452.6,1120,5226.5,41,226.4,345.6,0,0.0
NSW,2285,BUSINESS,114,2651.4,114,2651.1,1,0.4,5.0,0,0.0
NSW,2285,RESIDENTIAL,2858,13432.2,2852,13031.8,86,400.7,581.1,0,0.0
NSW,2286,BUSINESS,12,173.0,12,173.0,0,0.0,0.0,0,0.0
NSW,2286,RESIDENTIAL,416,2005.7,416,1948.1,12,57.6,103.2,0,0.0
NSW,2287,BUSINESS,47,8704.1,46,6458.1,0,0.0,0.0,1,2246.0
NSW,2287,RESIDENTIAL,3285,15249.3,3277,14772.2,110,477.0,834.0,0,0.0
NSW,2289,BUSINESS,40,2707.6,40,2707.6,0,0.0,0.0,0,0.0
NSW,2289,RESIDENTIAL,1346,5987.3,1345,5786.6,44,200.9,314.2,0,0.0
NSW,2290,BUSINESS,97,2816.8,97,2811.8,1,5.0,5.0,0,0.0
NSW,2290,RESIDENTIAL,2413,10881.58,2405,10409.08,99,473.7,807.3,0,0.0
NSW,2291,BUSINESS,16,145.4,16,145.4,0,0.0,0.0,0,0.0
NSW,2291,RESIDENTIAL,892,4443.49,889,4195.39,46,248.2,329.3,0,0.0
NSW,2292,BUSINESS,40,729.0,40,729.0,0,0.0,0.0,0,0.0
NSW,2292,RESIDENTIAL,140,602.4,140,551.1,12,51.4,66.7,0,0.0
NSW,2293,BUSINESS,29,573.8,29,550.6,1,23.3,20.6,0,0.0
NSW,2293,RESIDENTIAL,122,493.5,122,474.5,4,19.0,28.6,0,0.0
NSW,2294,BUSINESS,18,400.6,18,400.6,0,0.0,0.0,0,0.0
NSW,2294,RESIDENTIAL,80,285.7,80,267.1,5,18.5,37.0,0,0.0
NSW,2295,RESIDENTIAL,607,2827.3,604,2687.6,32,139.7,253.5,0,0.0
NSW,2296,BUSINESS,16,219.9,16,219.9,0,0.0,0.0,0,0.0
NSW,2296,RESIDENTIAL,112,376.3,112,360.5,4,15.8,19.0,0,0.0
NSW,2297,BUSINESS,10,97.9,10,73.8,4,24.1,40.1,0,0.0
NSW,2297,RESIDENTIAL,150,601.1,150,567.2,9,34.0,59.8,0,0.0
NSW,2298,BUSINESS,27,449.5,26,447.1,0,0.0,0.0,1,2.4
NSW,2298,RESIDENTIAL,544,2097.675,543,2050.575,12,47.0,88.4,0,0.0
NSW,2299,BUSINESS,40,699.3,40,699.3,0,0.0,0.0,0,0.0
NSW,2299,RESIDENTIAL,680,2860.4,679,2750.8,26,109.5,174.9,0,0.0
NSW,2300,BUSINESS,52,997.2,51,992.2,1,5.0,14.0,0,0.0
NSW,2300,RESIDENTIAL,359,1562.2,357,1440.9,24,121.4,217.4,0,0.0
NSW,2302,BUSINESS,16,472.8,16,472.8,0,0.0,0.0,0,0.0
NSW,2303,BUSINESS,32,501.5,32,501.5,0,0.0,0.0,0,0.0
NSW,2303,RESIDENTIAL,587,2672.8,585,2510.1,35,162.7,272.6,0,0.0
NSW,2304,BUSINESS,94,3109.2,93,2749.2,0,0.0,0.0,1,360.0
NSW,2304,RESIDENTIAL,986,3871.9,983,3709.4,43,162.6,295.4,0,0.0
NSW,2305,BUSINESS,24,331.4,24,331.4,0,0.0,0.0,0,0.0
NSW,2305,RESIDENTIAL,915,4016.84,913,3834.94,43,182.0,331.5,0,0.0
NSW,2306,RESIDENTIAL,81,322.7,81,321.0,1,1.7,7.4,0,0.0
NSW,2307,RESIDENTIAL,257,1041.6,256,998.3,9,43.3,66.0,0,0.0
NSW,2311,RESIDENTIAL,102,487.09,102,483.09,2,4.0,8.0,0,0.0
NSW,2312,RESIDENTIAL,162,658.1,162,644.1,3,14.0,29.0,0,0.0
NSW,2315,BUSINESS,25,473.0,25,466.0,1,7.0,7.4,0,0.0
NSW,2315,RESIDENTIAL,1601,6549.1,1595,6284.3,53,264.8,381.4,0,0.0
NSW,2316,BUSINESS,28,976.4,28,976.4,0,0.0,0.0,0,0.0
NSW,2316,RESIDENTIAL,618,2910.3,613,2744.8,31,165.5,223.3,0,0.0
NSW,2317,BUSINESS,24,599.5,24,599.5,0,0.0,0.0,0,0.0
NSW,2317,RESIDENTIAL,725,3296.9,720,3132.7,33,160.2,232.5,0,0.0
NSW,2318,BUSINESS,33,622.2,33,622.2,0,0.0,0.0,0,0.0
NSW,2318,RESIDENTIAL,1580,8884.5,1576,8588.8,56,295.8,417.9,0,0.0
NSW,2319,BUSINESS,30,400.0,30,395.0,1,5.0,14.0,0,0.0
NSW,2319,RESIDENTIAL,792,3300.2,790,3210.5,19,89.7,141.8,0,0.0
NSW,2320,BUSINESS,187,5921.6,185,5899.0,3,22.6,42.2,0,0.0
NSW,2320,RESIDENTIAL,3375,20100.62,3366,19352.42,109,644.5,875.99,0,0.0
NSW,2321,BUSINESS,38,780.8,37,619.2,2,161.6,21.4,0,0.0
NSW,2321,RESIDENTIAL,1757,10276.5,1747,9868.2,65,403.0,525.8,0,0.0
NSW,2322,BUSINESS,121,3565.8,121,3515.8,2,50.0,10.0,0,0.0
NSW,2322,RESIDENTIAL,2403,11911.1,2397,11587.2,64,323.7,478.7,0,0.0
NSW,2323,BUSINESS,71,5102.5,70,2997.5,1,5.0,6.0,1,2100.0
NSW,2323,RESIDENTIAL,2413,11401.7,2403,11042.1,74,360.2,558.9,0,0.0
NSW,2324,BUSINESS,97,1751.6,96,1729.0,2,22.6,47.4,0,0.0
NSW,2324,RESIDENTIAL,2979,12998.6,2976,12470.6,84,528.1,884.9,0,0.0
NSW,2325,BUSINESS,120,2168.4,120,2163.4,1,5.0,5.0,0,0.0
NSW,2325,RESIDENTIAL,2686,14116.538,2681,13730.238,69,386.2,516.3,0,0.0
NSW,2326,BUSINESS,20,344.1,20,344.1,0,0.0,0.0,0,0.0
NSW,2326,RESIDENTIAL,812,4321.3,808,4198.6,24,122.7,203.1,0,0.0
NSW,2327,BUSINESS,31,719.5,31,719.5,0,0.0,0.0,0,0.0
NSW,2327,RESIDENTIAL,644,3075.9,643,2981.7,20,94.3,126.5,0,0.0
NSW,2328,BUSINESS,29,419.6,29,419.6,0,0.0,0.0,0,0.0
NSW,2328,RESIDENTIAL,191,1156.74,191,1090.14,9,66.6,73.9,0,0.0
NSW,2329,BUSINESS,36,430.1,36,430.1,0,0.0,0.0,0,0.0
NSW,2329,RESIDENTIAL,186,959.8,186,934.2,4,25.6,29.8,0,0.0
NSW,2330,BUSINESS,122,4669.0,121,4659.4,2,9.6,21.4,0,0.0
NSW,2330,RESIDENTIAL,1995,11740.5,1989,11453.1,54,288.5,455.9,0,0.0
NSW,2333,BUSINESS,66,1292.1,65,1272.1,2,20.0,21.4,0,0.0
NSW,2333,RESIDENTIAL,1032,5749.0,1029,5597.7,26,151.4,232.1,0,0.0
NSW,2334,RESIDENTIAL,323,1845.3,322,1794.4,7,50.9,47.5,0,0.0
NSW,2335,BUSINESS,30,565.4,30,565.4,0,0.0,0.0,0,0.0
NSW,2335,RESIDENTIAL,770,4669.9,767,4535.9,24,134.0,181.9,0,0.0
NSW,2336,BUSINESS,23,379.9,23,364.9,1,15.0,7.4,0,0.0
NSW,2336,RESIDENTIAL,270,1536.2,270,1526.6,2,9.6,17.7,0,0.0
NSW,2337,BUSINESS,66,1265.9,66,1185.9,1,80.0,100.8,0,0.0
NSW,2337,RESIDENTIAL,679,4029.11,677,3902.71,15,126.3,145.9,0,0.0
NSW,2338,BUSINESS,10,107.0,10,107.0,0,0.0,0.0,0,0.0
NSW,2338,RESIDENTIAL,136,628.4,135,604.4,5,24.0,51.0,0,0.0
NSW,2339,RESIDENTIAL,72,359.3,72,342.3,4,17.0,31.0,0,0.0
NSW,2340,BUSINESS,252,4566.5,252,4547.5,3,19.0,30.0,0,0.0
NSW,2340,RESIDENTIAL,3773,17436.255,3771,17050.655,73,378.2,719.0,0,0.0
NSW,2341,RESIDENTIAL,139,600.8,139,589.8,2,11.0,29.0,0,0.0
NSW,2342,RESIDENTIAL,35,182.3,35,182.3,0,0.0,0.0,0,0.0
NSW,2343,BUSINESS,32,439.2,32,434.2,1,5.0,12.0,0,0.0
NSW,2343,RESIDENTIAL,376,1686.0,375,1651.0,8,35.0,80.0,0,0.0
NSW,2344,RESIDENTIAL,77,345.3,77,340.3,1,5.0,9.0,0,0.0
NSW,2345,RESIDENTIAL,77,351.5,77,346.5,1,5.0,13.0,0,0.0
NSW,2346,BUSINESS,14,217.2,14,217.2,0,0.0,0.0,0,0.0
NSW,2346,RESIDENTIAL,312,1432.11,312,1388.11,5,44.0,60.0,0,0.0
NSW,2347,BUSINESS,13,126.3,13,126.3,0,0.0,0.0,0,0.0
NSW,2347,RESIDENTIAL,178,775.3,178,772.3,1,3.0,10.0,0,0.0
NSW,2350,BUSINESS,121,1702.7,121,1702.7,0,0.0,0.0,0,0.0
NSW,2350,RESIDENTIAL,2057,8979.04,2056,8826.94,29,147.5,331.0,0,0.0
NSW,2352,RESIDENTIAL,270,1124.115,270,1089.115,9,35.0,63.0,0,0.0
NSW,2353,RESIDENTIAL,134,538.815,134,530.815,2,8.0,23.0,0,0.0
NSW,2354,BUSINESS,16,206.7,16,206.7,0,0.0,0.0,0,0.0
NSW,2354,RESIDENTIAL,284,1306.8,283,1295.3,3,11.5,16.0,0,0.0
NSW,2355,RESIDENTIAL,45,205.2,45,195.2,2,10.0,19.0,0,0.0
NSW,2356,RESIDENTIAL,15,63.0,15,63.0,0,0.0,0.0,0,0.0
NSW,2357,BUSINESS,64,591.9,64,591.9,0,0.0,0.0,0,0.0
NSW,2357,RESIDENTIAL,709,2340.3,708,2294.3,10,42.0,83.0,0,0.0
NSW,2358,BUSINESS,20,187.0,20,187.0,0,0.0,0.0,0,0.0
NSW,2358,RESIDENTIAL,358,1551.3,358,1540.4,3,10.9,16.0,0,0.0
NSW,2359,RESIDENTIAL,74,324.4,74,324.4,0,0.0,0.0,0,0.0
NSW,2360,BUSINESS,101,1649.4,100,1637.4,2,12.0,22.0,0,0.0
NSW,2360,RESIDENTIAL,1413,6426.9,1413,6371.9,8,55.0,98.0,0,0.0
NSW,2361,RESIDENTIAL,136,592.7,136,592.7,0,0.0,0.0,0,0.0
NSW,2365,BUSINESS,23,347.2,23,347.2,0,0.0,0.0,0,0.0
NSW,2365,RESIDENTIAL,328,1620.7,328,1614.7,2,6.0,17.0,0,0.0
NSW,2369,RESIDENTIAL,96,385.4,96,380.4,1,5.0,6.0,0,0.0
NSW,2370,BUSINESS,65,836.3,65,827.3,2,9.0,26.0,0,0.0
NSW,2370,RESIDENTIAL,675,3029.9,675,2974.9,9,55.0,87.0,0,0.0
NSW,2371,RESIDENTIAL,153,788.9,153,784.9,1,4.0,9.0,0,0.0
NSW,2372,BUSINESS,38,398.6,38,398.6,0,0.0,0.0,0,0.0
NSW,2372,RESIDENTIAL,570,2447.9,570,2403.3,9,44.6,69.0,0,0.0
NSW,2379,RESIDENTIAL,27,161.3,27,161.3,0,0.0,0.0,0,0.0
NSW,2380,BUSINESS,70,1126.7,70,1122.7,1,4.0,10.0,0,0.0
NSW,2380,RESIDENTIAL,843,3883.2,843,3859.2,5,24.0,48.0,0,0.0
NSW,2381,RESIDENTIAL,137,649.2,137,639.2,2,10.0,26.0,0,0.0
NSW,2382,BUSINESS,10,209.5,10,209.5,0,0.0,0.0,0,0.0
NSW,2382,RESIDENTIAL,117,538.3,117,525.3,1,13.0,13.0,0,0.0
NSW,2386,RESIDENTIAL,32,177.7,32,169.7,1,8.0,19.0,0,0.0
NSW,2387,RESIDENTIAL,11,62.2,11,62.2,0,0.0,0.0,0,0.0
NSW,2388,BUSINESS,45,396.9,45,396.9,0,0.0,0.0,0,0.0
NSW,2388,RESIDENTIAL,421,1594.3,421,1594.3,0,0.0,0.0,0,0.0
NSW,2390,BUSINESS,89,1076.3,88,1052.3,3,24.0,29.0,0,0.0
NSW,2390,RESIDENTIAL,1562,5611.9,1562,5567.9,9,44.0,122.0,0,0.0
NSW,2395,RESIDENTIAL,78,314.4,78,309.4,1,5.0,6.0,0,0.0
NSW,2396,BUSINESS,14,85.6,14,85.6,0,0.0,0.0,0,0.0
NSW,2396,RESIDENTIAL,161,509.2,161,509.2,0,0.0,0.0,0,0.0
NSW,2397,RESIDENTIAL,55,274.8,55,274.8,0,0.0,0.0,0,0.0
NSW,2398,RESIDENTIAL,30,191.0,30,191.0,0,0.0,0.0,0,0.0
NSW,2399,RESIDENTIAL,81,510.2,81,505.2,1,5.0,5.0,0,0.0
NSW,2400,BUSINESS,150,2235.9,150,2219.9,2,16.0,159.0,0,0.0
NSW,2400,RESIDENTIAL,1576,6640.9,1574,6596.1,9,39.4,340.0,0,0.0
NSW,2401,RESIDENTIAL,37,187.1,37,187.1,0,0.0,0.0,0,0.0
NSW,2402,BUSINESS,21,248.7,21,248.7,0,0.0,0.0,0,0.0
NSW,2402,RESIDENTIAL,240,1181.6,240,1181.6,0,0.0,0.0,0,0.0
NSW,2403,RESIDENTIAL,72,331.5,72,331.5,0,0.0,0.0,0,0.0
NSW,2404,BUSINESS,12,249.9,12,249.9,0,0.0,0.0,0,0.0
NSW,2404,RESIDENTIAL,212,943.1,212,929.1,3,14.0,29.0,0,0.0
NSW,2405,RESIDENTIAL,53,256.2,53,251.2,1,5.0,6.0,0,0.0
NSW,2406,BUSINESS,10,85.6,10,85.6,0,0.0,0.0,0,0.0
NSW,2406,RESIDENTIAL,127,509.5,127,509.5,0,0.0,0.0,0,0.0
NSW,2408,RESIDENTIAL,28,193.9,28,193.9,0,0.0,0.0,0,0.0
NSW,2409,BUSINESS,10,89.1,10,89.1,0,0.0,0.0,0,0.0
NSW,2409,RESIDENTIAL,53,267.0,53,265.0,1,2.0,10.0,0,0.0
NSW,2410,RESIDENTIAL,24,99.3,24,99.3,0,0.0,0.0,0,0.0
NSW,2411,RESIDENTIAL,11,60.8,11,60.8,0,0.0,0.0,0,0.0
NSW,2415,RESIDENTIAL,41,171.5,41,171.5,0,0.0,0.0,0,0.0
NSW,2420,BUSINESS,25,261.7,25,261.7,0,0.0,0.0,0,0.0
NSW,2420,RESIDENTIAL,422,2329.2,422,2304.1,6,25.1,51.0,0,0.0
NSW,2421,BUSINESS,12,282.6,12,282.6,0,0.0,0.0,0,0.0
NSW,2421,RESIDENTIAL,230,1266.6,230,1247.6,4,19.0,29.0,0,0.0
